Order,Family,Genus,species,status,IslandEndemic,GenLength,IslandEndemic2
Anseriformes,Anatidae,Chloephaga,Chloephaga_picta,LC,No,6.308,No
Anseriformes,Anatidae,Chloephaga,Chloephaga_poliocephala,LC,No,8.1,No
Anseriformes,Anatidae,Chloephaga,Chloephaga_rubidiceps,LC,No,6.025,No
Anseriformes,Anatidae,Clangula,Clangula_hyemalis,VU,No,6.006,No
Anseriformes,Anatidae,Coscoroba,Coscoroba_coscoroba,LC,No,7.799,No
Anseriformes,Anatidae,Cyanochen,Cyanochen_cyanoptera,VU,No,5.305,No
Anseriformes,Anatidae,Cygnus,Cygnus_atratus,LC,No,10.431,No
Anseriformes,Anatidae,Cygnus,Cygnus_buccinator,LC,No,9.307,No
Anseriformes,Anatidae,Cygnus,Cygnus_columbianus,LC,No,11.995,No
Anseriformes,Anatidae,Cygnus,Cygnus_cygnus,LC,No,9.666,No
Anseriformes,Anatidae,Cygnus,Cygnus_melancoryphus,LC,No,7.551,No
Anseriformes,Anatidae,Cygnus,Cygnus_olor,LC,No,9.8,No
Anseriformes,Anatidae,Dendrocygna,Dendrocygna_arborea,NT,Yes,4.458,Yes
Anseriformes,Anatidae,Dendrocygna,Dendrocygna_arcuata,LC,No,3.216,No
Anseriformes,Anatidae,Dendrocygna,Dendrocygna_autumnalis,LC,No,2.362,No
Anseriformes,Anatidae,Dendrocygna,Dendrocygna_bicolor,LC,No,2.62,No
Anseriformes,Anatidae,Dendrocygna,Dendrocygna_eytoni,LC,No,2.947,No
Anseriformes,Anatidae,Dendrocygna,Dendrocygna_guttata,LC,No,2.835,No
Anseriformes,Anatidae,Dendrocygna,Dendrocygna_javanica,LC,No,3.32,No
Anseriformes,Anatidae,Dendrocygna,Dendrocygna_viduata,LC,No,3.15,No
Anseriformes,Anatidae,Anas,Anas_aucklandica,NT,Yes,3.879,Yes
Anseriformes,Anatidae,Heteronetta,Heteronetta_atricapilla,LC,No,5.92,No
Anseriformes,Anatidae,Histrionicus,Histrionicus_histrionicus,LC,No,6.149,No
Anseriformes,Anatidae,Hymenolaimus,Hymenolaimus_malacorhynchos,EN,Yes,4.902,Yes
Anseriformes,Anatidae,Anas,Anas_nesiotis,VU,Yes,3.879,Yes
Anseriformes,Anatidae,Tachyeres,Tachyeres_brachypterus,LC,Yes,5.946,Yes
Anseriformes,Anatidae,Lophodytes,Lophodytes_cucullatus,LC,No,4.514,No
Anseriformes,Anatidae,Lophonetta,Lophonetta_specularioides,LC,No,5.082,No
Anseriformes,Anatidae,Malacorhynchus,Malacorhynchus_membranaceus,LC,No,4.004,No
Anseriformes,Anatidae,Mareca,Mareca_americana,LC,No,3.893,No
Anseriformes,Anatidae,Mareca,Mareca_falcata,NT,No,3.782,No
Anseriformes,Anatidae,Mareca,Mareca_penelope,LC,No,3.789,No
Anseriformes,Anatidae,Mareca,Mareca_sibilatrix,LC,No,3.751,No
Anseriformes,Anatidae,Mareca,Mareca_strepera,LC,No,3.673,No
Anseriformes,Anatidae,Marmaronetta,Marmaronetta_angustirostris,VU,No,2.941,No
Anseriformes,Anatidae,Melanitta,Melanitta_americana,NT,No,5.343,No
Anseriformes,Anatidae,Melanitta,Melanitta_deglandi,LC,No,5.438,No
Anseriformes,Anatidae,Melanitta,Melanitta_fusca,VU,No,5.778,No
Anseriformes,Anatidae,Melanitta,Melanitta_nigra,LC,No,5.338,No
Anseriformes,Anatidae,Melanitta,Melanitta_perspicillata,LC,No,5.514,No
Anseriformes,Anatidae,Melanitta,Melanitta_stejnegeri,LC,No,5.357,No
Anseriformes,Anatidae,Merganetta,Merganetta_armata,LC,No,5.206,No
Anseriformes,Anatidae,Mergellus,Mergellus_albellus,LC,No,4.155,No
Anseriformes,Anatidae,Mergus,Mergus_merganser,LC,No,5.051,No
Anseriformes,Anatidae,Mergus,Mergus_octosetaceus,CR,No,4.562,No
Anseriformes,Anatidae,Mergus,Mergus_serrator,LC,No,5.73,No
Anseriformes,Anatidae,Mergus,Mergus_squamatus,EN,No,4.319,No
Anseriformes,Anatidae,Neochen,Neochen_jubata,NT,No,4.389,No
Anseriformes,Anatidae,Netta,Netta_erythrophthalma,LC,No,2.073,No
Anseriformes,Anatidae,Netta,Netta_peposaca,LC,No,2.218,No
Anseriformes,Anatidae,Netta,Netta_rufina,LC,No,2.498,No
Anseriformes,Anatidae,Nettapus,Nettapus_auritus,LC,No,2.515,No
Anseriformes,Anatidae,Nettapus,Nettapus_coromandelianus,LC,No,2.49,No
Anseriformes,Anatidae,Nettapus,Nettapus_pulchellus,LC,No,2.768,No
Anseriformes,Anatidae,Nomonyx,Nomonyx_dominicus,LC,No,4.328,No
Anseriformes,Anatidae,Oxyura,Oxyura_australis,NT,No,4.877,No
Anseriformes,Anatidae,Oxyura,Oxyura_ferruginea,LC,No,3.326,No
Anseriformes,Anatidae,Oxyura,Oxyura_jamaicensis,LC,No,3.857,No
Anseriformes,Anatidae,Oxyura,Oxyura_leucocephala,EN,No,4.605,No
Anseriformes,Anatidae,Oxyura,Oxyura_maccoa,EN,No,4.454,No
Anseriformes,Anatidae,Oxyura,Oxyura_vittata,LC,No,5.184,No
Anseriformes,Anatidae,Plectropterus,Plectropterus_gambensis,LC,No,4.26,No
Anseriformes,Anatidae,Polysticta,Polysticta_stelleri,VU,No,7.72,No
Anseriformes,Anatidae,Pteronetta,Pteronetta_hartlaubii,LC,No,2.711,No
Anseriformes,Anatidae,Radjah,Radjah_radjah,LC,No,3.996,No
Anseriformes,Anatidae,Rhodonessa,Rhodonessa_caryophyllacea,CR,No,5.472,No
Anseriformes,Anatidae,Salvadorina,Salvadorina_waigiuensis,LC,No,4.813,No
Anseriformes,Anatidae,Sarkidiornis,Sarkidiornis_melanotos,LC,No,2.356,No
Anseriformes,Anatidae,Sarkidiornis,Sarkidiornis_sylvicola,LC,No,2.98,No
Anseriformes,Anatidae,Sibirionetta,Sibirionetta_formosa,LC,No,3.545,No
Anseriformes,Anatidae,Somateria,Somateria_fischeri,NT,No,8.325,No
Anseriformes,Anatidae,Somateria,Somateria_mollissima,NT,No,11.219,No
Anseriformes,Anatidae,Somateria,Somateria_spectabilis,LC,No,11.365,No
Anseriformes,Anatidae,Spatula,Spatula_clypeata,LC,No,4.096,No
Anseriformes,Anatidae,Spatula,Spatula_cyanoptera,LC,No,2.914,No
Anseriformes,Anatidae,Spatula,Spatula_discors,LC,No,3.938,No
Anseriformes,Anatidae,Spatula,Spatula_hottentota,LC,No,3.054,No
Anseriformes,Anatidae,Spatula,Spatula_platalea,LC,No,4.231,No
Anseriformes,Anatidae,Spatula,Spatula_puna,LC,No,3.498,No
Anseriformes,Anatidae,Spatula,Spatula_querquedula,LC,No,3.665,No
Anseriformes,Anatidae,Spatula,Spatula_rhynchotis,LC,No,3.254,No
Anseriformes,Anatidae,Spatula,Spatula_smithii,LC,No,3.464,No
Anseriformes,Anatidae,Spatula,Spatula_versicolor,LC,No,3.699,No
Anseriformes,Anatidae,Speculanas,Speculanas_specularis,NT,No,6.108,No
Anseriformes,Anatidae,Stictonetta,Stictonetta_naevosa,LC,No,5.126,No
Anseriformes,Anatidae,Tachyeres,Tachyeres_patachonicus,LC,No,5.755,No
Anseriformes,Anatidae,Tadorna,Tadorna_cana,LC,No,4.007,No
Anseriformes,Anatidae,Tadorna,Tadorna_cristata,CR,No,4.811,No
Anseriformes,Anatidae,Tadorna,Tadorna_ferruginea,LC,No,4.588,No
Anseriformes,Anatidae,Tadorna,Tadorna_tadorna,LC,No,8.132,No
Anseriformes,Anatidae,Tadorna,Tadorna_tadornoides,LC,No,4.96,No
Anseriformes,Anatidae,Tadorna,Tadorna_variegata,LC,Yes,5.093,Yes
Anseriformes,Anatidae,Thalassornis,Thalassornis_leuconotus,LC,No,4.225,No
Anseriformes,Anhimidae,Anhima,Anhima_cornuta,LC,No,7.596,No
Anseriformes,Anhimidae,Chauna,Chauna_chavaria,NT,No,6.792,No
Anseriformes,Anhimidae,Chauna,Chauna_torquata,LC,No,8.298,No
Anseriformes,Anseranatidae,Anseranas,Anseranas_semipalmata,LC,No,8.144,No
Bucerotiformes,Bucerotidae,Aceros,Aceros_nipalensis,VU,No,9.551,No
Bucerotiformes,Bucerotidae,Anorrhinus,Anorrhinus_austeni,NT,No,5.708,No
Bucerotiformes,Bucerotidae,Anorrhinus,Anorrhinus_galeritus,NT,No,6.513,No
Bucerotiformes,Bucerotidae,Anorrhinus,Anorrhinus_tickelli,NT,No,5.916,No
Bucerotiformes,Bucerotidae,Anthracoceros,Anthracoceros_albirostris,LC,No,6.181,No
Bucerotiformes,Bucerotidae,Anthracoceros,Anthracoceros_coronatus,NT,No,5.383,No
Bucerotiformes,Bucerotidae,Anthracoceros,Anthracoceros_malayanus,VU,No,5.939,No
Bucerotiformes,Bucerotidae,Anthracoceros,Anthracoceros_marchei,VU,No,5.556,No
Bucerotiformes,Bucerotidae,Anthracoceros,Anthracoceros_montani,CR,Yes,5.826,Yes
Bucerotiformes,Bucerotidae,Berenicornis,Berenicornis_comatus,EN,No,8.339,No
Bucerotiformes,Bucerotidae,Buceros,Buceros_bicornis,VU,No,14.154,No
Bucerotiformes,Bucerotidae,Buceros,Buceros_hydrocorax,VU,Yes,8.529,Yes
Bucerotiformes,Bucerotidae,Buceros,Buceros_mindanensis,VU,Yes,12.888,Yes
Bucerotiformes,Bucerotidae,Buceros,Buceros_rhinoceros,VU,No,11.806,No
Bucerotiformes,Bucerotidae,Bucorvus,Bucorvus_abyssinicus,VU,No,19.292,No
Bucerotiformes,Bucerotidae,Bucorvus,Bucorvus_leadbeateri,VU,No,19.946,No
Bucerotiformes,Bucerotidae,Bycanistes,Bycanistes_albotibialis,LC,No,6.484,No
Bucerotiformes,Bucerotidae,Bycanistes,Bycanistes_brevis,LC,No,8.333,No
Bucerotiformes,Bucerotidae,Bycanistes,Bycanistes_bucinator,LC,No,6.067,No
Bucerotiformes,Bucerotidae,Bycanistes,Bycanistes_cylindricus,VU,No,7.545,No
Bucerotiformes,Bucerotidae,Bycanistes,Bycanistes_fistulator,LC,No,6.352,No
Bucerotiformes,Bucerotidae,Bycanistes,Bycanistes_sharpii,LC,No,8.053,No
Bucerotiformes,Bucerotidae,Bycanistes,Bycanistes_subcylindricus,LC,No,9.675,No
Bucerotiformes,Bucerotidae,Ceratogymna,Ceratogymna_atrata,LC,No,7.711,No
Bucerotiformes,Bucerotidae,Ceratogymna,Ceratogymna_elata,VU,No,7.262,No
Bucerotiformes,Bucerotidae,Horizocerus,Horizocerus_albocristatus,LC,No,5.571,No
Bucerotiformes,Bucerotidae,Horizocerus,Horizocerus_cassini,LC,No,7.709,No
Bucerotiformes,Bucerotidae,Horizocerus,Horizocerus_granti,LC,No,7.709,No
Bucerotiformes,Bucerotidae,Horizocerus,Horizocerus_hartlaubi,LC,No,3.689,No
Bucerotiformes,Bucerotidae,Lophoceros,Lophoceros_alboterminatus,LC,No,4.615,No
Bucerotiformes,Bucerotidae,Lophoceros,Lophoceros_bradfieldi,LC,No,4.535,No
Bucerotiformes,Bucerotidae,Lophoceros,Lophoceros_camurus,LC,No,3.747,No
Bucerotiformes,Bucerotidae,Lophoceros,Lophoceros_fasciatus,LC,No,4.58,No
Bucerotiformes,Bucerotidae,Lophoceros,Lophoceros_hemprichii,LC,No,4.973,No
Bucerotiformes,Bucerotidae,Lophoceros,Lophoceros_nasutus,LC,No,4.218,No
Bucerotiformes,Bucerotidae,Lophoceros,Lophoceros_pallidirostris,LC,No,3.997,No
Bucerotiformes,Bucerotidae,Lophoceros,Lophoceros_semifasciatus,LC,No,7.709,No
Bucerotiformes,Bucerotidae,Ocyceros,Ocyceros_birostris,LC,No,4.84,No
Bucerotiformes,Bucerotidae,Ocyceros,Ocyceros_gingalensis,LC,No,4.892,No
Bucerotiformes,Bucerotidae,Ocyceros,Ocyceros_griseus,VU,No,4.815,No
Bucerotiformes,Bucerotidae,Penelopides,Penelopides_affinis,LC,Yes,6.318,Yes
Bucerotiformes,Bucerotidae,Penelopides,Penelopides_manillae,LC,Yes,5.932,Yes
Bucerotiformes,Bucerotidae,Penelopides,Penelopides_mindorensis,EN,Yes,6.705,Yes
Bucerotiformes,Bucerotidae,Penelopides,Penelopides_panini,EN,Yes,9.586,Yes
Bucerotiformes,Bucerotidae,Rhabdotorrhinus,Rhabdotorrhinus_corrugatus,EN,No,7.467,No
Bucerotiformes,Bucerotidae,Rhabdotorrhinus,Rhabdotorrhinus_exarhatus,VU,Yes,5.058,Yes
Bucerotiformes,Bucerotidae,Rhabdotorrhinus,Rhabdotorrhinus_leucocephalus,NT,Yes,7.318,Yes
Bucerotiformes,Bucerotidae,Rhabdotorrhinus,Rhabdotorrhinus_waldeni,CR,Yes,7.779,Yes
Bucerotiformes,Bucerotidae,Rhinoplax,Rhinoplax_vigil,CR,No,9.537,No
Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros_cassidix,VU,Yes,8.236,Yes
Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros_everetti,EN,Yes,7.686,Yes
Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros_narcondami,VU,Yes,6.641,Yes
Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros_plicatus,LC,No,8.58,No
Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros_subruficollis,VU,No,8.537,No
Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros_undulatus,VU,No,8.666,No
Bucerotiformes,Bucerotidae,Tockus,Tockus_damarensis,LC,No,3.203,No
Bucerotiformes,Bucerotidae,Tockus,Tockus_deckeni,LC,No,4.149,No
Bucerotiformes,Bucerotidae,Tockus,Tockus_erythrorhynchus,LC,No,3.416,No
Bucerotiformes,Bucerotidae,Tockus,Tockus_flavirostris,LC,No,4.567,No
Bucerotiformes,Bucerotidae,Tockus,Tockus_jacksoni,LC,No,4.202,No
Bucerotiformes,Bucerotidae,Tockus,Tockus_leucomelas,LC,No,3.693,No
Bucerotiformes,Bucerotidae,Tockus,Tockus_monteiri,LC,No,3.569,No
Bucerotiformes,Phoeniculidae,Phoeniculus,Phoeniculus_bollei,LC,No,4.596,No
Bucerotiformes,Phoeniculidae,Phoeniculus,Phoeniculus_damarensis,LC,No,4.659,No
Bucerotiformes,Phoeniculidae,Phoeniculus,Phoeniculus_purpureus,LC,No,4.829,No
Bucerotiformes,Phoeniculidae,Phoeniculus,Phoeniculus_somaliensis,LC,No,3.252,No
Bucerotiformes,Phoeniculidae,Rhinopomastus,Rhinopomastus_aterrimus,LC,No,2.908,No
Bucerotiformes,Phoeniculidae,Rhinopomastus,Rhinopomastus_castaneiceps,LC,No,2.872,No
Bucerotiformes,Phoeniculidae,Rhinopomastus,Rhinopomastus_cyanomelas,LC,No,2.941,No
Bucerotiformes,Phoeniculidae,Rhinopomastus,Rhinopomastus_minor,LC,No,2.889,No
Bucerotiformes,Upupidae,Upupa,Upupa_epops,LC,No,2.477,No
Bucerotiformes,Upupidae,Upupa,Upupa_marginata,LC,Yes,2.433,Yes
Caprimulgiformes,Aegothelidae,Aegotheles,Aegotheles_affinis,DD,No,2.694,No
Caprimulgiformes,Aegothelidae,Aegotheles,Aegotheles_albertisi,LC,No,3.159,No
Caprimulgiformes,Aegothelidae,Aegotheles,Aegotheles_archboldi,LC,No,3.096,No
Caprimulgiformes,Aegothelidae,Aegotheles,Aegotheles_bennettii,LC,No,3.592,No
Caprimulgiformes,Aegothelidae,Aegotheles,Aegotheles_crinifrons,LC,Yes,4.182,Yes
Caprimulgiformes,Aegothelidae,Aegotheles,Aegotheles_cristatus,LC,No,3.114,No
Caprimulgiformes,Aegothelidae,Aegotheles,Aegotheles_insignis,LC,No,3.772,No
Caprimulgiformes,Aegothelidae,Aegotheles,Aegotheles_savesi,CR,Yes,3.441,Yes
Caprimulgiformes,Aegothelidae,Aegotheles,Aegotheles_tatei,DD,No,3.487,No
Caprimulgiformes,Aegothelidae,Aegotheles,Aegotheles_wallacii,LC,No,3.39,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_bartschi,EN,Yes,2.226,Yes
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_brevirostris,LC,No,2.155,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_elaphrus,VU,Yes,3.039,Yes
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_francicus,NT,Yes,2.56,Yes
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_fuciphagus,LC,No,2.483,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_hirundinaceus,LC,No,2.914,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_infuscatus,LC,Yes,2.65,Yes
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_inquietus,LC,Yes,3.008,Yes
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_leucophaeus,LC,Yes,2.592,Yes
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_maximus,LC,No,2.79,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_mearnsi,LC,No,2.492,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_nuditarsus,LC,No,2.625,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_orientalis,DD,Yes,2.619,Yes
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_papuensis,DD,No,2.852,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_pelewensis,LC,Yes,3.171,Yes
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_salangana,LC,No,2.828,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_sawtelli,VU,Yes,2.543,Yes
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_spodiopygius,LC,No,2.716,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_terraereginae,LC,No,2.485,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_unicolor,LC,No,2.481,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_vanikorensis,LC,No,2.799,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_vulcanorum,NT,No,2.851,No
Caprimulgiformes,Apodidae,Aerodramus,Aerodramus_whiteheadi,DD,Yes,2.594,Yes
Caprimulgiformes,Apodidae,Aeronautes,Aeronautes_andecolus,LC,No,2.576,No
Caprimulgiformes,Apodidae,Aeronautes,Aeronautes_montivagus,LC,No,2.791,No
Caprimulgiformes,Apodidae,Aeronautes,Aeronautes_saxatalis,LC,No,2.447,No
Caprimulgiformes,Apodidae,Apus,Apus_acuticauda,VU,No,3.853,No
Caprimulgiformes,Apodidae,Apus,Apus_affinis,LC,No,3.588,No
Caprimulgiformes,Apodidae,Apus,Apus_alexandri,LC,Yes,4.076,Yes
Caprimulgiformes,Apodidae,Apus,Apus_apus,LC,No,8.012,No
Caprimulgiformes,Apodidae,Apus,Apus_balstoni,LC,Yes,5.29,Yes
Caprimulgiformes,Apodidae,Apus,Apus_barbatus,LC,No,4.337,No
Caprimulgiformes,Apodidae,Apus,Apus_batesi,LC,No,4.02,No
Caprimulgiformes,Apodidae,Apus,Apus_berliozi,LC,No,4.618,No
Caprimulgiformes,Apodidae,Apus,Apus_bradfieldi,LC,No,4.277,No
Caprimulgiformes,Apodidae,Apus,Apus_caffer,LC,No,3.607,No
Caprimulgiformes,Apodidae,Apus,Apus_horus,LC,No,3.716,No
Caprimulgiformes,Apodidae,Apus,Apus_niansae,LC,No,3.866,No
Caprimulgiformes,Apodidae,Apus,Apus_nipalensis,LC,No,3.643,No
Caprimulgiformes,Apodidae,Apus,Apus_pacificus,LC,No,4.391,No
Caprimulgiformes,Apodidae,Apus,Apus_pallidus,LC,No,4.883,No
Caprimulgiformes,Apodidae,Apus,Apus_sladeniae,DD,No,4.529,No
Caprimulgiformes,Apodidae,Apus,Apus_unicolor,LC,No,4.155,No
Caprimulgiformes,Apodidae,Chaetura,Chaetura_brachyura,LC,No,2.336,No
Caprimulgiformes,Apodidae,Chaetura,Chaetura_chapmani,LC,No,3.411,No
Caprimulgiformes,Apodidae,Chaetura,Chaetura_cinereiventris,LC,No,2.61,No
Caprimulgiformes,Apodidae,Chaetura,Chaetura_egregia,LC,No,2.895,No
Caprimulgiformes,Apodidae,Chaetura,Chaetura_fumosa,LC,No,2.699,No
Caprimulgiformes,Apodidae,Chaetura,Chaetura_martinica,LC,Yes,2.557,Yes
Caprimulgiformes,Apodidae,Chaetura,Chaetura_meridionalis,LC,No,2.633,No
Caprimulgiformes,Apodidae,Chaetura,Chaetura_pelagica,VU,No,3.009,No
Caprimulgiformes,Apodidae,Chaetura,Chaetura_spinicaudus,LC,No,2.668,No
Caprimulgiformes,Apodidae,Chaetura,Chaetura_vauxi,LC,No,2.348,No
Caprimulgiformes,Apodidae,Collocalia,Collocalia_esculenta,LC,No,3.453,No
Caprimulgiformes,Apodidae,Collocalia,Collocalia_linchi,LC,No,2.197,No
Caprimulgiformes,Apodidae,Collocalia,Collocalia_troglodytes,LC,No,2.162,No
Caprimulgiformes,Apodidae,Cypseloides,Cypseloides_cherriei,DD,No,3.215,No
Caprimulgiformes,Apodidae,Cypseloides,Cypseloides_cryptus,LC,No,3.595,No
Caprimulgiformes,Apodidae,Cypseloides,Cypseloides_fumigatus,LC,No,3.602,No
Caprimulgiformes,Apodidae,Cypseloides,Cypseloides_lemosi,LC,No,3.003,No
Caprimulgiformes,Apodidae,Cypseloides,Cypseloides_niger,VU,No,3.738,No
Caprimulgiformes,Apodidae,Cypseloides,Cypseloides_rothschildi,NT,No,3.136,No
Caprimulgiformes,Apodidae,Cypseloides,Cypseloides_senex,LC,No,3.473,No
Caprimulgiformes,Apodidae,Cypseloides,Cypseloides_storeri,DD,No,3.105,No
Caprimulgiformes,Apodidae,Cypsiurus,Cypsiurus_balasiensis,LC,No,2.49,No
Caprimulgiformes,Apodidae,Cypsiurus,Cypsiurus_parvus,LC,No,2.553,No
Caprimulgiformes,Apodidae,Hirundapus,Hirundapus_caudacutus,LC,No,2.846,No
Caprimulgiformes,Apodidae,Hirundapus,Hirundapus_celebensis,LC,Yes,3.712,Yes
Caprimulgiformes,Apodidae,Hirundapus,Hirundapus_cochinchinensis,LC,No,2.798,No
Caprimulgiformes,Apodidae,Hirundapus,Hirundapus_giganteus,LC,No,3.339,No
Caprimulgiformes,Apodidae,Hydrochous,Hydrochous_gigas,NT,No,2.922,No
Caprimulgiformes,Apodidae,Mearnsia,Mearnsia_novaeguineae,LC,No,3.119,No
Caprimulgiformes,Apodidae,Mearnsia,Mearnsia_picina,NT,Yes,3.252,Yes
Caprimulgiformes,Apodidae,Neafrapus,Neafrapus_boehmi,LC,No,2.528,No
Caprimulgiformes,Apodidae,Neafrapus,Neafrapus_cassini,LC,No,2.983,No
Caprimulgiformes,Apodidae,Panyptila,Panyptila_cayennensis,LC,No,2.874,No
Caprimulgiformes,Apodidae,Panyptila,Panyptila_sanctihieronymi,LC,No,3.347,No
Caprimulgiformes,Apodidae,Rhaphidura,Rhaphidura_leucopygialis,LC,No,2.511,No
Caprimulgiformes,Apodidae,Rhaphidura,Rhaphidura_sabini,LC,No,2.725,No
Caprimulgiformes,Apodidae,Schoutedenapus,Schoutedenapus_myoptilus,LC,No,2.621,No
Caprimulgiformes,Apodidae,Streptoprocne,Streptoprocne_biscutata,LC,No,3.668,No
Caprimulgiformes,Apodidae,Streptoprocne,Streptoprocne_phelpsi,LC,No,2.82,No
Caprimulgiformes,Apodidae,Streptoprocne,Streptoprocne_rutila,LC,No,2.861,No
Caprimulgiformes,Apodidae,Streptoprocne,Streptoprocne_semicollaris,LC,No,4.763,No
Caprimulgiformes,Apodidae,Streptoprocne,Streptoprocne_zonaris,LC,No,3.987,No
Caprimulgiformes,Apodidae,Tachornis,Tachornis_furcata,LC,No,2.054,No
Caprimulgiformes,Apodidae,Tachornis,Tachornis_phoenicobia,LC,Yes,2.053,Yes
Caprimulgiformes,Apodidae,Tachornis,Tachornis_squamata,LC,No,2.326,No
Caprimulgiformes,Apodidae,Tachymarptis,Tachymarptis_aequatorialis,LC,No,5.595,No
Caprimulgiformes,Apodidae,Tachymarptis,Tachymarptis_melba,LC,No,8.045,No
Caprimulgiformes,Apodidae,Telacanthura,Telacanthura_melanopygia,LC,No,3.119,No
Caprimulgiformes,Apodidae,Telacanthura,Telacanthura_ussheri,LC,No,2.671,No
Caprimulgiformes,Apodidae,Zoonavena,Zoonavena_grandidieri,LC,Yes,2.286,Yes
Caprimulgiformes,Apodidae,Zoonavena,Zoonavena_sylvatica,LC,No,2.159,No
Caprimulgiformes,Apodidae,Zoonavena,Zoonavena_thomensis,LC,Yes,2.305,Yes
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_arizonae,LC,No,2.236,No
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_badius,LC,No,3.464,No
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_carolinensis,NT,No,4.056,No
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_cubanensis,LC,Yes,3.675,Yes
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_ekmani,LC,Yes,3.317,Yes
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_noctitherus,EN,Yes,3.211,Yes
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_ridgwayi,LC,No,3.215,No
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_rufus,LC,No,4.068,No
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_salvini,LC,No,3.423,No
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_saturatus,LC,No,3.571,No
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_sericocaudatus,LC,No,3.397,No
Caprimulgiformes,Caprimulgidae,Antrostomus,Antrostomus_vociferus,NT,No,3.696,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_aegyptius,LC,No,3.591,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_affinis,LC,No,4.125,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_andamanicus,LC,Yes,2.645,Yes
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_asiaticus,LC,No,3.1,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_atripennis,LC,No,3.471,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_batesi,LC,No,4.159,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_celebensis,LC,Yes,3.461,Yes
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_centralasicus,DD,No,2.681,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_clarus,LC,No,3.02,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_climacurus,LC,No,2.888,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_concretus,VU,No,3.66,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_donaldsoni,LC,No,2.728,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_europaeus,LC,No,3.483,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_eximius,LC,No,3.374,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_fossii,LC,No,3.279,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_fraenatus,LC,No,3.401,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_indicus,LC,No,3.661,No
Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus_inornatus,LC,No,2.943,No
